label,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41
C,0.0,0.0,-0.16539926821435103,-0.005014325399502258,-0.32511745322597996,-0.07137001204489461,-0.44412756888242644,-0.06906515924826007,-0.5472531918724884,-0.12415925488297044,-0.3438146687675146,-0.5177230790241875,-0.43601056388457643,-0.7524391232988722,-0.5162237210114909,-0.8074612647282873,-0.5883532199469749,-0.7995115287380383,-0.2900790542627664,-0.5504082990702336,-0.39507352501365867,-0.805886742657271,-0.49016328095731904,-0.8490186076961561,-0.5766773795709867,-0.8169719700767831,-0.2214151266425472,-0.557567252102906,-0.3368266404083875,-0.7901215495282907,-0.4356120071340559,-0.8448429455618433,-0.5258839520133699,-0.8416089294772501,-0.14098280788413842,-0.5360697964479825,-0.24632055458346558,-0.7091217109226642,-0.33646606691865477,-0.7925585412744267,-0.42065801519439017,-0.8439411551871755
C,0.0,0.0,-0.16551127233591972,-0.007402626429665793,-0.3261670851953028,-0.07912591439942335,-0.4447085209446393,-0.0733534110254021,-0.5495715602876112,-0.12066507904739548,-0.3413689263140683,-0.5148872766225175,-0.4317605699383581,-0.753097358987258,-0.5133792488799873,-0.8095739725810398,-0.5882725848269625,-0.8019881145784273,-0.2870889651170438,-0.5463499452042742,-0.3896793304532062,-0.805008157210868,-0.48770804477312746,-0.8481562687317312,-0.5776281417672324,-0.8163000244018948,-0.2181238971017495,-0.5528581215716108,-0.33140495640725426,-0.7858584199626127,-0.4314848365461869,-0.8398746978128822,-0.5233861027719591,-0.8368102649396066,-0.13711835282394572,-0.5317343919569729,-0.2401304697496759,-0.7033772767409724,-0.33013473985514424,-0.7865022113596294,-0.41463213920539893,-0.836843934184152
D,0.0,0.0,-0.12843619728222336,-0.06421313771633197,-0.23159433754699543,-0.17311200650457864,-0.31604871875983215,-0.22969336480302535,-0.3590221263084543,-0.3282834318990105,-0.1767718282015322,-0.5035457981770263,-0.2548191080218344,-0.7186730833525004,-0.2930647542553818,-0.8393105728019532,-0.3213310310178509,-0.9469669310514518,-0.13331184778735303,-0.5130961146941828,-0.2662643637257965,-0.6434371059732472,-0.33633152676124806,-0.5202442709855694,-0.3554884729957634,-0.401661677027306,-0.09861339685035464,-0.4832853813766432,-0.22452394710350732,-0.595237028971568,-0.3017113779883404,-0.4757012000208336,-0.32392023151572125,-0.35993399791458636,-0.07767454006658256,-0.4169369007402613,-0.18194620682582996,-0.496823074705263,-0.25853202502183575,-0.43766176736326484,-0.29421019156330513,-0.35391947997489037
D,0.0,0.0,-0.14195216372872949,-0.036993365009124736,-0.27011927992062323,-0.15499729947852417,-0.3660818825470694,-0.22963321986865462,-0.4302139789833515,-0.33153513587778694,-0.23778877321643324,-0.4677086155596041,-0.30095884133608797,-0.7010220108036576,-0.3505505669296306,-0.818381997995222,-0.389842313710569,-0.9208816267256016,-0.20539789148989507,-0.49734504577314304,-0.325306975677656,-0.683333797512829,-0.40314436106861906,-0.5844470577842575,-0.4288742890137723,-0.461985698967545,-0.17504387235942015,-0.5009013729119092,-0.2942651579373248,-0.6638205902898882,-0.38028447102793433,-0.5533543979198436,-0.4114756375077585,-0.42548216604762956,-0.14842722599393704,-0.4816254554149605,-0.2521797953196797,-0.6089755227846815,-0.33316605588937737,-0.5608961120601424,-0.3731716578687644,-0.46890515317356296
D,0.0,0.0,-0.11166866399122395,-0.04903271093778155,-0.20465090441837405,-0.16737374420869985,-0.2850801580160789,-0.22715438337383168,-0.33081458012330967,-0.31259156817006084,-0.1858281912830091,-0.4448049038026447,-0.212859948765039,-0.705039215822218,-0.23529250842024185,-0.8441724615745075,-0.2416331540264163,-0.9703676720064648,-0.14313720868881047,-0.4547161466976001,-0.22852052729896827,-0.653545848781513,-0.29626307599728186,-0.5304461846003704,-0.31084944367983314,-0.4005826598285179,-0.10218550839914232,-0.44001758035109606,-0.18409459334987308,-0.6069559287794151,-0.25728412326584543,-0.4905562436818829,-0.279259632392498,-0.37578093538140733,-0.06215657106584245,-0.4003770750630847,-0.13912404248431762,-0.5004884646141273,-0.21083658323296128,-0.43755665356382056,-0.24434148631152713,-0.3557190292820488
D,0.0,0.0,-0.10380033917877908,-0.06248645480546006,-0.18975708799684254,-0.17935464477763485,-0.267705558879433,-0.23787051429128853,-0.2953272663774783,-0.3379421761173026,-0.1696325174069271,-0.4592833858659704,-0.20332348881743198,-0.710204873652582,-0.22835037871021222,-0.8479755972877353,-0.23675607683125316,-0.9715691226482415,-0.12491290143999513,-0.4639700508045735,-0.20208836528149612,-0.654327287484071,-0.2521014252367861,-0.5304958056154214,-0.25851091404690063,-0.41346366474768376,-0.07602164601929608,-0.44907208474477595,-0.14332268496700518,-0.6223377754288665,-0.20654209671733464,-0.502943348618198,-0.2251799916619457,-0.3905329084861648,-0.02161352333099157,-0.4127233407282588,-0.08582682041226607,-0.5252456264467259,-0.15730740167553817,-0.4611788671757012,-0.1943207897637735,-0.3787552333676562
D,0.0,0.0,-0.10323061693421144,-0.06207351029054833,-0.18837948976701133,-0.17668301089992086,-0.26561985839994645,-0.23467570760513273,-0.2882989881746096,-0.33783337958279847,-0.17239554200212015,-0.44866946803895624,-0.2107002493105145,-0.7084108366921621,-0.2347502411995705,-0.8472663273905287,-0.24276637561662512,-0.9700847833411097,-0.12741021519796475,-0.45232651246657457,-0.2040548446213617,-0.6429670973067653,-0.2518226706935334,-0.5193842417571013,-0.26023437594572135,-0.40336297160761425,-0.07764507413594807,-0.4390464263940407,-0.14607962293296298,-0.6193990584382256,-0.2062835711974895,-0.5050095841769092,-0.22533266338870006,-0.39211528294504255,-0.02103674296721192,-0.4059790610564329,-0.08642891781436089,-0.5183833998850771,-0.15761591414593315,-0.4604835061100622,-0.19689352977674884,-0.38241956111656333
D,0.0,0.0,-0.13196306070388458,-0.08386405012959491,-0.22611537495733447,-0.21571973169063433,-0.30398632667688213,-0.2953773381231974,-0.34848598838300093,-0.403489612066165,-0.14991269244581545,-0.5091011599961968,-0.18389913072381867,-0.7339679839700988,-0.2048427614161306,-0.8641829122284636,-0.21911022812597125,-0.975700111679088,-0.1118710808382636,-0.5208664242298873,-0.2284589247499308,-0.6945944012075165,-0.31178836097208523,-0.6231745870542152,-0.3493808593146871,-0.5299771418285162,-0.08569889123296213,-0.5030018904586613,-0.20664203317843033,-0.6542671574325405,-0.2927680249520592,-0.5709451035264567,-0.3319834248148376,-0.4680454158489803,-0.07555558895194818,-0.4526722124156913,-0.18700909914847252,-0.5457971767199697,-0.2667460319228125,-0.5153953226779963,-0.3137909819861481,-0.46057733068802575
D,0.0,0.0,-0.13621934329956187,-0.08386730672718208,-0.23365048444304945,-0.2156811467703746,-0.3092647282727096,-0.3041187359207924,-0.35368797107347505,-0.4108248420378006,-0.14137930458496653,-0.5213410764790436,-0.1737001617777824,-0.7395825388886673,-0.1909176182149779,-0.8698598640585979,-0.2036216173078817,-0.9790496601117445,-0.10709547318538144,-0.532471332812838,-0.2421758737332197,-0.6861076306191101,-0.3238282229680048,-0.6017215746629041,-0.355460262557105,-0.5063768225754437,-0.0879893626923985,-0.502710587828201,-0.22609519011633228,-0.6345030676090219,-0.3099884003997872,-0.5484998024550393,-0.34423805537957775,-0.4526948892867741,-0.08488663200962489,-0.4368792085440077,-0.20117583336115824,-0.5290134114814856,-0.28233791371674816,-0.5073340335711171,-0.33030601072620036,-0.46191438538848534
D,0.0,0.0,-0.11779575051599346,-0.07198979406529323,-0.20771922824249833,-0.21034505181432048,-0.28581631691513937,-0.29122257911213423,-0.3314222158953753,-0.39855216512067604,-0.15964142802401785,-0.501510966449017,-0.19770665664245687,-0.7322153294819523,-0.22394605038285056,-0.8622180492951377,-0.23823616658163674,-0.9712072533360151,-0.11799525381063937,-0.512494454083002,-0.21815726832716312,-0.6896122321740467,-0.2900958011292487,-0.6037238471257098,-0.31956700969895147,-0.5008991563454364,-0.08110072160869887,-0.4980513853583206,-0.1873268050187305,-0.6562078300047953,-0.2633354821195018,-0.5689540250117483,-0.29447725369395483,-0.4657459831090544,-0.05349417612416227,-0.4517511040775533,-0.15962618818901017,-0.5407831900000639,-0.24272318963975964,-0.5123800167764898,-0.29046931563089134,-0.46145957169721435
D,0.0,0.0,-0.11616982263985373,-0.07767670809466107,-0.20544298119385448,-0.20416243420072352,-0.2822951472731492,-0.2790434380397141,-0.32349227460402863,-0.37617413321833887,-0.15617618704702166,-0.4956990734507921,-0.19735410412936066,-0.7283937677212537,-0.21967191691771976,-0.8587478384146093,-0.23016588985089542,-0.9731514081319235,-0.11337684324213222,-0.5020790558525727,-0.2170895690394557,-0.6811054929311874,-0.29108158797258615,-0.5852928115424922,-0.31897704873964383,-0.47651076001685555,-0.07671619566763976,-0.4772926580053201,-0.17611002161580364,-0.6384729104327765,-0.2569129592353485,-0.5444734857662412,-0.2884376583046747,-0.43872896963924846,-0.051353762849969314,-0.41790424276404203,-0.14266279902056286,-0.5181837837885273,-0.22361342394094333,-0.48038700669220064,-0.2688824427479058,-0.41790369779245223
D,0.0,0.0,-0.12077009435531719,-0.09347905490383226,-0.20717406198765267,-0.21354735435406902,-0.2798007084198935,-0.28163719961044037,-0.3270898605849762,-0.3701447002564206,-0.14309222483694511,-0.5138762912017635,-0.19738795131445339,-0.729034361416004,-0.2197397090216256,-0.8580849346499514,-0.23399675319961824,-0.9722373781603117,-0.09942526552345166,-0.5133870451870834,-0.21887694834204785,-0.6569870330546738,-0.2876007368664272,-0.5595729799938405,-0.3131386116992086,-0.46244766011766425,-0.06626882900059539,-0.4776351843479073,-0.1824743466560953,-0.6020239004160205,-0.25984042332462465,-0.5102272486770247,-0.29154658070420786,-0.41348628914652585,-0.04684395019551978,-0.40770382185379855,-0.14769621632788826,-0.47987719818809166,-0.2225463595843483,-0.4442919904926022,-0.2637299225281112,-0.3902869811657473
D,0.0,0.0,-0.132579988018247,-0.06968745090358051,-0.23039725476528916,-0.18218089255643144,-0.31026567285109036,-0.2502061848613002,-0.36211791688075606,-0.3416963435160455,-0.16387984610678746,-0.5021945927702057,-0.2188759174363587,-0.7204004562079355,-0.24319997861428952,-0.8538826315643209,-0.25922006268440645,-0.9658182847212473,-0.1256631747342772,-0.5083783051124048,-0.26544322851909125,-0.6397535197878508,-0.3391880975618661,-0.5343389653175035,-0.3653845611987984,-0.43230790828330834,-0.09885813114514723,-0.47815404622432395,-0.23892694255104496,-0.5891820069046256,-0.3130713273582606,-0.4836109492115938,-0.33813596073733654,-0.3788869619344736,-0.08576599430143386,-0.4123106238062273,-0.20825178660598373,-0.4733238115014214,-0.2818682024174095,-0.41972171988143925,-0.31770508106708945,-0.3537031816295851
D,0.0,0.0,-0.10668408992839053,-0.0733527561646429,-0.19044611658265947,-0.19825297095807473,-0.2697396357373952,-0.27260220153734305,-0.2980859709799013,-0.3776602574380726,-0.1593716896836657,-0.4686556535219648,-0.19214175148535365,-0.7156039574401356,-0.2138430416758751,-0.8542419404186462,-0.22156059681539875,-0.9751466053567558,-0.11256693973755949,-0.4777698224463516,-0.19672556005711161,-0.6595184560979831,-0.25568879493707297,-0.5615285660404775,-0.2748206309372201,-0.4540473491093489,-0.06646200689155066,-0.46203595369428463,-0.14699429029947048,-0.6241247696135601,-0.21721513841002785,-0.5364487443179229,-0.24654560376102144,-0.43710780935034,-0.02439536934392685,-0.4157487453491324,-0.109862486114102,-0.5013182935957714,-0.18062924146524947,-0.46128991110737283,-0.21936068387472865,-0.4016432744280295
E,0.0,0.0,0.14309111712922873,-0.0677498273313552,0.24466505480238912,-0.31351592368868064,0.21910963972737038,-0.5459045488513964,0.11217488475289843,-0.6194815095299341,0.16988848779981588,-0.6503978209160993,0.16855456475636646,-0.9450779579725312,0.16644413305503508,-0.843977605250057,0.1587914774713485,-0.680190928488625,0.07603784050278677,-0.6635603063498119,0.05882404677221271,-0.9982683664833523,0.06154024687810054,-0.8563751174617903,0.0713358862151176,-0.6926446166930071,-0.0004757577211473486,-0.6397328363651348,-0.02246135043348577,-0.9458300130864963,-0.009739581859120524,-0.8451488470433458,0.002210576667129634,-0.6805528725425278,-0.0767431217944619,-0.5863477081160811,-0.0843891800569302,-0.7939768632810575,-0.06507099887739841,-0.7697232142466639,-0.04897547084577959,-0.6602447376359984
E,0.0,0.0,0.14313792277907036,-0.06253377488507354,0.25135392072675566,-0.30896764495749013,0.22020160231728286,-0.5445305301187421,0.11173665837935759,-0.6253140585734974,0.17303679575073386,-0.6484528832042071,0.17319993381372054,-0.9403663808914176,0.17036819298266465,-0.8425712922032234,0.16483591900987096,-0.6794907910440088,0.07814012136615667,-0.6613410278752445,0.060677455468990484,-0.9981574256588029,0.06215821664390944,-0.8663563701660122,0.07110062283183033,-0.699717137744982,0.0004831548849406507,-0.6383135237780444,-0.019490006930032524,-0.9466408181648408,-0.008257170861189305,-0.8487566730498389,0.001758626734362526,-0.6805028175027407,-0.07553688474765716,-0.5861756605522326,-0.08185125479609028,-0.7973596658016653,-0.06226807139103476,-0.7633921659856943,-0.04809110432972399,-0.6477104029767917
E,0.0,0.0,0.14592861335276083,-0.05963637760168453,0.2515297672771803,-0.3052206097191098,0.21879282542432527,-0.5410493641330424,0.11014733316406618,-0.6281867494733274,0.17449729687606497,-0.643336930658216,0.17495512473738656,-0.9381573031664313,0.1698912979026952,-0.8513475403436154,0.16369688211808167,-0.6927561459493257,0.07862992646023527,-0.6562449766254528,0.061793383191559775,-0.9980889628654056,0.06196203546971247,-0.8752207966012278,0.0703334235383989,-0.7092765967633786,5.371321960222753e-05,-0.6351088849736288,-0.018404189897021427,-0.9476076962104929,-0.008218162773575817,-0.8562146731445203,0.0016914642370325997,-0.6868343538806588,-0.07756285329205669,-0.5859855945707689,-0.08264495949467551,-0.7974744264900663,-0.06498082286488867,-0.7696540721676078,-0.05146333071861979,-0.6563030688584707
E,0.0,0.0,0.14544585914703678,-0.05326342298173986,0.25455205715148477,-0.30872137990785964,0.22730474640744253,-0.5450795452185053,0.1170028297336433,-0.618165601291116,0.17243373361695555,-0.6466310263482224,0.17420644112863334,-0.94157852347471,0.1734180181445861,-0.8536413461310193,0.16817920348047902,-0.6882508819195564,0.078797306439488,-0.6602576918874092,0.05980828897571264,-0.9982098820237143,0.06316956203965018,-0.8798417608703838,0.0730235650022501,-0.7149532319999155,0.0018294190610801129,-0.6380661776437979,-0.0191510045928537,-0.9430697602886112,-0.0070473230972759445,-0.8551945923885345,0.004297274510229846,-0.6883475283533574,-0.07497327034327267,-0.5881632250147514,-0.08275178311288485,-0.7996791630112086,-0.0640501764100931,-0.7726975496889945,-0.04899500594073879,-0.6596048468325063
E,0.0,0.0,0.1510883573458486,-0.04068510565403274,0.2674996306111679,-0.2940990594124,0.24095173635260608,-0.5211994109617707,0.1360387337490665,-0.5882958483813866,0.18194015448591008,-0.652241397522543,0.1806458850767439,-0.9396694034235209,0.17980547561165963,-0.9094963331998365,0.17658015753844872,-0.752916189628646,0.08932287307335084,-0.665465630403047,0.07426823355561811,-0.9972383012522774,0.07296466042210802,-0.9411628534355979,0.07910964899834418,-0.7827799716943581,0.011910951512895914,-0.6415617737010778,-0.0053880699243947635,-0.9356524597615683,0.001985414774993572,-0.902064882252688,0.011973043760147762,-0.7380252147574156,-0.06772096002894572,-0.5880384992758385,-0.07603885365119324,-0.8066750100836882,-0.059134026969257125,-0.8064324255841643,-0.04288729720623976,-0.6938543676504929
E,0.0,0.0,0.14634693879378957,-0.04659377034121374,0.25477758633676933,-0.3115913181427802,0.22575331322368505,-0.5314950366291155,0.12173350245495518,-0.5629785024090287,0.1746090525805739,-0.6553693089613918,0.16480406842639628,-0.9430507959884881,0.17118168574289483,-0.9058746764007548,0.17150536645186906,-0.7467263766804668,0.08412854376891804,-0.6673846109276518,0.06066252885547279,-0.9981583329276268,0.06604042448432233,-0.9250896235928293,0.07318745068274883,-0.7586875858085792,0.00854121134423104,-0.6425887407164199,-0.017082582019355003,-0.9429342454403146,-0.005801277644070722,-0.889202530761571,0.004529498456754719,-0.7233234568006193,-0.06844185970246651,-0.5888140863620334,-0.08185433426877334,-0.8019640072936776,-0.06593809421834217,-0.7905765885437062,-0.05158082728972174,-0.6769597602687871
E,0.0,0.0,0.14445824424413162,-0.05690226245406109,0.25160385613203357,-0.3168195580728188,0.22466418675945773,-0.5439267038495826,0.11959534757652489,-0.5892113052593115,0.168605538350436,-0.6600575559771332,0.15947567627856796,-0.9444668503619277,0.16716387190258525,-0.9162271816482693,0.16844406659740027,-0.7684198758913717,0.0799328699834242,-0.6699776074635851,0.054888537201624996,-0.9984924879456359,0.06349932588341772,-0.9283311745303798,0.07181631902642782,-0.7682333289007232,0.0039202418854604685,-0.6456111046717797,-0.02037183376795264,-0.9428420707935473,-0.007105835209075089,-0.8962466892877112,0.002200951031364031,-0.7317859120283045,-0.07401818841840506,-0.5934434303947627,-0.08533366889226877,-0.8087082761354586,-0.06710640679977352,-0.8053736288914478,-0.05237286798098606,-0.6945086165913222
E,0.0,0.0,0.1462423543556374,-0.06424967383271443,0.24348394980047136,-0.3310963032084188,0.21237994517866798,-0.5630215230896419,0.1102429323707339,-0.6306469312863543,0.1692833043422367,-0.6496975608998988,0.16031612324364986,-0.9418683446744511,0.16577323291269805,-0.8853687710668809,0.16819663798907353,-0.7299377937791526,0.07813718247874007,-0.6574915370179122,0.05252579262638968,-0.9986195677578973,0.06173075275730011,-0.8954827911717087,0.07405239751053087,-0.725491649383589,0.0007022569175733682,-0.6297994188782867,-0.026675491460609387,-0.9400118889234459,-0.008633926505835375,-0.8686117385885964,0.00514925052396665,-0.6989791255250654,-0.07658114516840346,-0.5755145466760337,-0.08496135982920514,-0.7938775865362385,-0.06218051098816796,-0.7732615378546195,-0.045631373408722906,-0.653183288285652
E,0.0,0.0,0.14218274077939955,-0.06849800102485314,0.2367397674500314,-0.32521635210713334,0.2113160160907268,-0.5606813244983443,0.11192834886282371,-0.6392350040684566,0.17113334020505652,-0.6516603835012675,0.16390032104037905,-0.9438767276977811,0.1689171598924636,-0.8824282572052058,0.16791612162286798,-0.7275613440111295,0.0816448381859817,-0.660843065436657,0.05878386127188297,-0.9982707336459223,0.06722344862236826,-0.8834876947662241,0.07757411638621292,-0.7199792232650384,0.005401813128437177,-0.6330677315295218,-0.01972630192872033,-0.9382765834577531,-0.0025702563488853377,-0.8597952963610804,0.008334517157191449,-0.6934627095412997,-0.0725115772575995,-0.5787013884036334,-0.07994717401973998,-0.7949360888587141,-0.05691172720037963,-0.7717400035452187,-0.041681604513095244,-0.6515213414209965
E,0.0,0.0,0.14716129751999465,-0.04696357124223861,0.2645301099994939,-0.30210518632606953,0.23712362568412204,-0.5412109394797463,0.13018919121662234,-0.6540976698147373,0.18765234834117,-0.6394120742873031,0.1887291572289401,-0.9409236772057024,0.1791633384600703,-0.911957358301475,0.1730202136779969,-0.7585150485236483,0.09089537607311468,-0.6617023778663702,0.08002524007484349,-0.9967928375299271,0.07312407380042223,-0.90519695632062,0.0820470836124666,-0.7320722182622741,0.013251861452485972,-0.6531666196958942,-0.0001464779733790431,-0.9467095571541745,0.001976453745544939,-0.8973841984033611,0.012993347407815376,-0.7288670436663875,-0.062193964142019574,-0.6179146536607,-0.0680082926221464,-0.8413757121944738,-0.05662939938573137,-0.8427605403666899,-0.041682852509650536,-0.7321253594801121
E,0.0,0.0,0.1460247685820175,-0.05039665038264269,0.25888418740944,-0.29535431845221877,0.23537673384172822,-0.529915879757615,0.12795704001006025,-0.6051938415947726,0.17335163715372082,-0.6641988530299187,0.16368682703314608,-0.9436111417007005,0.16202803606186542,-0.9569648712653626,0.16376536931988228,-0.8276273359921552,0.08311919231543718,-0.6762768235498128,0.06304816133339666,-0.9980104855924501,0.06397154680904978,-0.9777069884056028,0.07270017079959384,-0.8326466938194625,0.005787318073574029,-0.6459052956294986,-0.015340438533885559,-0.9359745241514987,-0.010483972984351544,-0.9272305314740631,-0.0006716787810875732,-0.7631626874322229,-0.07421396670431425,-0.581960416850402,-0.09024963090203122,-0.8005643821465072,-0.07451126585305161,-0.8050854626497114,-0.05775137697819115,-0.6824877484636209
E,0.0,0.0,0.14739627312786216,-0.05284580303158564,0.26089663072167535,-0.30298302455134035,0.2337624926398107,-0.5333589995721639,0.12340728893134797,-0.6093845835450844,0.17255383145785497,-0.6653859199808339,0.15973807989410452,-0.9500007492216735,0.16497071469772487,-0.9598831290050921,0.1706915062553824,-0.8267960605133169,0.0824529013919576,-0.6754289826997284,0.054961548178008815,-0.9984884717521161,0.0658672287527453,-0.981638640359104,0.07929273712555399,-0.8381929318552822,0.0050558236927575285,-0.6436877754288788,-0.020586617850723635,-0.9381580775466748,-0.007796974768911367,-0.9323707373049331,0.003513866330581686,-0.7717840519053848,-0.07654775361168445,-0.5801453193629671,-0.09105556634814231,-0.8034189090296237,-0.06967311885301802,-0.8091811787413083,-0.05187208440321461,-0.6904602026329626
E,0.0,0.0,0.14689823445989364,-0.05448645459884507,0.2609295982990471,-0.30077579914794933,0.23439373447161618,-0.5325177583298536,0.1269326491438527,-0.6087347762198579,0.1731438446993361,-0.6661536856363267,0.16305270559478227,-0.9471837039308267,0.15954189776469882,-0.9634416148064594,0.16117523241376408,-0.8354235464933409,0.08179757794097738,-0.6768439215501728,0.06109582718888106,-0.998131905060702,0.06040840967538231,-0.9844978451328913,0.06979880736616413,-0.8426849923584263,0.003724748180878135,-0.6463814165499988,-0.016228749884316128,-0.9373885229583903,-0.01221418692653639,-0.9343495168304975,-0.0015031673239407205,-0.7727046767699769,-0.07706081171808729,-0.5820460465665376,-0.09091228259347055,-0.8008800983855229,-0.07537924774138621,-0.8086122688710403,-0.058006756705171136,-0.6896015959537233
E,0.0,0.0,0.13993877178977712,-0.06668996253488252,0.24584972347550896,-0.3166076369050493,0.21776104074565197,-0.5437376930639211,0.11104051836167496,-0.635510791348756,0.17721362296829699,-0.6449911700209926,0.17737014627502545,-0.9352764889244823,0.16250587025674867,-0.9112516982019234,0.155538455146968,-0.7653638979629356,0.08219459699584254,-0.6611817958524283,0.06681141390228866,-0.9977656212620161,0.05850850663112127,-0.921121769467372,0.0669290822290488,-0.7546422090787285,0.004629653617242831,-0.6364626989513071,-0.014198224424539442,-0.946112102501477,-0.011811204590256755,-0.8886364447800621,0.0009374847600882413,-0.7160710359721774,-0.07267079216952366,-0.5773305423070225,-0.08463871709987587,-0.7861461105651137,-0.07230813255426127,-0.7739778815138901,-0.05715268062626225,-0.6531242345298237
E,0.0,0.0,0.14172296692612324,-0.0576766053887573,0.24588662568803682,-0.31244977015633624,0.2166283828985796,-0.5415733405837616,0.10774666171385365,-0.6244801517336662,0.17806031244406254,-0.6487186528087434,0.17428297886463442,-0.9402011606850521,0.16729621568426345,-0.8906403112707424,0.1613748239796246,-0.732875672106623,0.08552552764337064,-0.6638729750803564,0.06718643641804922,-0.9977404385717978,0.06773527369803371,-0.9014475050721941,0.07587998426627894,-0.7366054177278095,0.008676253879961475,-0.6388380847968262,-0.011866577388398428,-0.9515417493164628,-0.0010125047207982538,-0.8736455404717396,0.00827861079180734,-0.7017156443237311,-0.0691303336030072,-0.5817945410711002,-0.07848912801648943,-0.79042235606634,-0.05872271319596288,-0.7589582853515705,-0.04536452119592702,-0.6350538966604992
F,0.0,0.0,0.08137401754112226,-0.04343085286012566,0.154780771212714,-0.14137381803788412,0.19248641286245952,-0.22092508658311658,0.16147051814514332,-0.2759241073851591,0.12860534873850513,-0.45633430015261417,0.15187958527701437,-0.5391369706729192,0.13741885362272882,-0.43839282636637633,0.1122638191070506,-0.34745374262711803,0.06442475846138462,-0.5038071634405039,0.07127651532264417,-0.730252944293335,0.060452000413367964,-0.8649562918343896,0.048884326739030565,-0.9988044466257003,0.000477901830739172,-0.48966430075844525,0.008677498921936219,-0.6991226540906786,0.011398798918014371,-0.8257874533935174,0.014220874581686914,-0.9491168801513916,-0.06309578277739736,-0.43272072146148055,-0.055127063564438354,-0.6045332944397057,-0.0508414066792996,-0.7087515906438078,-0.0444523117317452,-0.811248297949954
F,0.0,0.0,0.08666867612811971,-0.044375647397348866,0.16518352373338688,-0.14686278334265263,0.20161827044326727,-0.23203325682813788,0.1613720191325754,-0.27582179047331207,0.12835160536107326,-0.45577017351043897,0.151949349922411,-0.5439605610557785,0.1396995716373994,-0.43176931127342394,0.11652751757979522,-0.3344334048019079,0.065509787999062,-0.5009420361257126,0.07543324365800558,-0.7239808468086163,0.06740568533307247,-0.8595717508221957,0.05848049923099605,-0.9982885510761372,0.0022249375946886297,-0.485963478207094,0.014343490670744067,-0.6947891700651978,0.019718934393943975,-0.8217754771907774,0.02476286035094735,-0.946639773312037,-0.06171380909949896,-0.43007216493766465,-0.05158681259830202,-0.6013182272580118,-0.0459278596602837,-0.7050671292359805,-0.0378016690878805,-0.8069130316974529
F,0.0,0.0,0.08662005607477126,-0.04883595575151248,0.1650800514813289,-0.15264154981472233,0.2037459192561916,-0.2357280012317358,0.16503624883760445,-0.2808020700081026,0.12841740273881788,-0.45539240822031696,0.15298390493461855,-0.5432067015422495,0.1415469854417136,-0.43671804516730933,0.11892168954669967,-0.3420556651183803,0.0656549952153054,-0.5007275429406793,0.07457930538086097,-0.7238602881010194,0.06663675409518664,-0.8600161305553475,0.057248278087018024,-0.9983599724829073,0.002578586717678389,-0.48555432902851264,0.013872969892396381,-0.6942831681317615,0.01958885944627077,-0.8203683945307066,0.02456108838590213,-0.9441608997801001,-0.06105938151578667,-0.4299847968320998,-0.05092429190615765,-0.5997902020531924,-0.04514600682607904,-0.703423319788928,-0.03696087310899195,-0.8059247872010262
F,0.0,0.0,0.08821114477962833,-0.04516405805205414,0.1689431946637168,-0.14907852959854945,0.2072633229691728,-0.2354076701810017,0.16826965136854605,-0.28807013512103974,0.12976929601054984,-0.4526057977270526,0.15533651655884265,-0.5466036840728511,0.14602300090436934,-0.44053479177947014,0.12554267389055035,-0.3434029542072328,0.06761516433439749,-0.4974901460158434,0.0773889445895532,-0.7215414905467258,0.0692145906506205,-0.8591053743986838,0.0590416776746831,-0.9982555185408988,0.005687887109798088,-0.48379813458084864,0.016674881147702117,-0.6920539628476947,0.021154170778461996,-0.8177225334471202,0.024686790363770826,-0.9400823342180672,-0.0569708967027108,-0.4296913402030846,-0.046302099835925425,-0.5997815361040272,-0.04092487084503304,-0.7021663448826759,-0.03370278660989797,-0.8021643334353526
F,0.0,0.0,0.0865819033307448,-0.044767028126657706,0.1677882294577148,-0.1480610461113367,0.20614965777883532,-0.23412795187227184,0.16699929701034683,-0.2849334658753239,0.1274033355076968,-0.4560512879505629,0.15231798037752145,-0.545571503283749,0.14210585291500594,-0.4378548719234808,0.12094709551025812,-0.3401431386937928,0.06450464708741899,-0.49971280004403884,0.07427199768006637,-0.7222305816721672,0.06625783030379225,-0.85952685215297,0.05646246832516896,-0.9984047223799721,0.0020981351960233843,-0.48459203419710933,0.012584170073954104,-0.6928667400722194,0.017530321745861274,-0.8184818781310731,0.021968066762306067,-0.9421300676515572,-0.06103129015069505,-0.4281996217990232,-0.05091808132767478,-0.5994981447759498,-0.04445563488589241,-0.7027082933755597,-0.03590392352031236,-0.8041518572329571
